entry_time,ticker,direction,influence_score,net_return,pnl,relevance_score,signal_sense,signal_reason,tweet_text
2025-10-08 14:57:47,DIA,LONG,0.007192,-0.2529,-108.86,0.2,MARGINAL,CorrelationDiscovery:+tweet_embedding_251,"Congressman Chris Smith is a fantastic Representative for the wonderful people of New Jersey’s 4th Congressional District! As a Senior Member of the House Committee on Foreign Affairs, Chris is fighti"
2025-10-22 09:30:19,USO,LONG,0.008383,2.3849,3077.6,0.2,MARGINAL,CorrelationDiscovery:+tweet_embedding_243,"Congressman Paul Gosar, D.D.S., is an America First Patriot, who is doing a fantastic job representing Arizona’s 9th Congressional District! A MAGA Warrior, who has been with us from the very beginnin"
2025-10-22 16:56:44,DIA,LONG,0.000206,-0.1213,-26.7,0.2,MARGINAL,CorrelationDiscovery:+tweet_embedding_251,"Mary Barra of General Motors, and Bill Ford of Ford Motor Company, just called to thank me for putting Tariffs on Mid Size and Large Size Trucks. Their Stock has gone through the roof! They told me th"
2025-10-22 19:39:47,USO,SHORT,-0.00166,0.6898,303.73,0.2,MARGINAL,CorrelationDiscovery:+tweet_embedding_243,"For all of those people voting in New Jersey and Virginia for Governor, Attorney General, or any other position, please remember this: A REPUBLICAN VOTE MEANS A DRASTIC DROP IN ENERGY PRICES AND ENERG"
2025-10-22 16:55:44,SPY,SHORT,-0.00095,0.0952,63.04,0.2,MARGINAL,CorrelationDiscovery:-tweet_embedding_93,"Mary Barra of General Motors, and Bill Ford of Ford Motor Company, just called to thank me for putting Tariffs on Mid Size and Large Size Trucks. Their Stock has gone through the roof! They told me th"
2025-10-17 09:36:11,UUP,LONG,0.005672,0.6132,270.76,0.2,MARGINAL,CorrelationDiscovery:+tweet_embedding_349,"The United States Air Force Academy Cadet Chapel has been a CONSTRUCTION DISASTER from the time it was built in 1962. The earlier stories are that it leaked on Day One, and that was the good part. Hun"
2025-10-23 04:02:59,UUP,LONG,0.005478,-0.0178,-2.63,0.2,MARGINAL,CorrelationDiscovery:+tweet_embedding_349,"I just spoke with Governor Mike Kehoe, of the Great State of Missouri, and told him that I am approving $2.5 Million Dollars in individual assistance after severe storms, high winds, large hail, flash"
2025-10-22 19:59:42,DIA,LONG,0.002746,0.9882,437.2,0.4,GOOD,CorrelationDiscovery:+tweet_embedding_251,"Wilton Simpson is the strong and highly popular Agriculture Commissioner for Florida, my “Home” State, which I love and won SIX times, including with 6.1 Million Votes in 2024, the most in History (BY"
2025-10-23 04:00:00,SPY,LONG,0.002128,1.0243,227.9,0.2,MARGINAL,CorrelationDiscovery:-tweet_embedding_93,"The Wall Street Journal story on the U.S.A.’s approval of Ukraine being allowed to use long range missiles deep into Russia is FAKE NEWS! The U.S. has nothing to do with those missiles, wherever they "
2025-10-24 09:30:19,SPY,SHORT,-0.002326,0.3092,103.1,0.2,MARGINAL,CorrelationDiscovery:-tweet_embedding_93,"The Ronald Reagan Foundation has just announced that Canada has fraudulently used an advertisement, which is FAKE, featuring Ronald Reagan speaking negatively about Tariffs. The ad was for $75,000,000"
2025-10-24 09:30:19,DIA,LONG,0.002228,0.6032,201.3,0.3,MARGINAL,CorrelationDiscovery:+tweet_embedding_251,"The Ronald Reagan Foundation has just announced that Canada has fraudulently used an advertisement, which is FAKE, featuring Ronald Reagan speaking negatively about Tariffs. The ad was for $75,000,000"
2025-08-21 09:05:57,SHY,LONG,0.010662,0.4363,194.46,0.3,MARGINAL,CorrelationDiscovery:-tweet_embedding_108,"Could somebody please inform Jerome “Too Late” Powell that he is hurting the Housing Industry, very badly? People can’t get a Mortgage because of him. There is no Inflation, and every sign is pointing"
2025-09-04 14:31:36,EWW,SHORT,-0.009216,4.8281,6464.48,0.0,SUSPECT,CorrelationDiscovery:-tweet_embedding_106,"a href="""" rel=""nofollow noopener noreferrer"" target=""_blank"" span class=""invisible"" /span span class=""ellipsis"" wsj.com/economy/trade/tariff-c /span span class=""invisible"" ase-could-give-trump-massive"
2025-09-26 09:30:17,QCOM,LONG,0.008711,0.7909,226.35,0.2,MARGINAL,CorrelationDiscovery:+tweet_embedding_220,"Starting October 1st, 2025, we will be imposing a 100% Tariff on any branded or patented Pharmaceutical Product, unless a Company IS BUILDING their Pharmaceutical Manufacturing Plant in America. “IS B"
2025-09-26 09:30:23,TLT,SHORT,-0.010859,2.7261,638.75,0.3,MARGINAL,CorrelationDiscovery:+tweet_embedding_109,"Great Numbers came out today on the Economy (3.8%!), and the SUCCESS we are having, but our Interest Rates are too high! If it weren’t for Jerome “Too Late” Powell, we would be at 2% right now, and in"
2025-09-29 09:30:15,IEF,LONG,0.009939,1.0024,1415.66,0.3,MARGINAL,CorrelationDiscovery:-tweet_embedding_263,"I have been briefed on the horrendous shooting that took place at the Church of Jesus Christ of Latter-day Saints, in Grand Blanc, Michigan. The FBI was immediately on scene, and will be leading the F"
2025-10-10 14:57:56,AMD,SHORT,-0.049906,14.5289,5180.94,0.2,MARGINAL,CorrelationDiscovery:-tweet_embedding_97,"Some very strange things are happening in China! They are becoming very hostile, and sending letters to Countries throughout the World, that they want to impose Export Controls on each and every eleme"
2025-10-14 09:30:17,NVDA,SHORT,-0.029637,0.3878,573.3,0.2,MARGINAL,CorrelationDiscovery:+tweet_embedding_184,"Jensen Huang: ""President Trump did the Miracle. We are so proud and grateful."""
2025-10-23 04:00:00,USO,SHORT,-0.00715,3.272,805.01,0.3,MARGINAL,CorrelationDiscovery:+tweet_embedding_243,"“Treasury Sanctions Major Russian Oil Companies, Calls on Moscow to Immediately Agree to Ceasefire”"
2025-10-23 09:32:56,UUP,LONG,0.00472,-0.0533,-26.52,0.2,MARGINAL,CorrelationDiscovery:+tweet_embedding_349,"I spoke with Governor Kelly Armstrong, and informed him of my approval of $3 Million Dollars to assist in the aftermath of the major tornadoes and flooding that occurred in the beautiful State of Nort"
2025-10-24 11:31:14,SPY,SHORT,-0.002968,-0.0141,-2.63,0.3,MARGINAL,CorrelationDiscovery:-tweet_embedding_93,THE STOCK MARKET IS STRONGER THAN EVER BEFORE BECAUSE OF TARIFFS!
2025-10-24 11:31:14,DIA,SHORT,-0.000202,-0.0137,-2.55,0.2,MARGINAL,CorrelationDiscovery:+tweet_embedding_251,THE STOCK MARKET IS STRONGER THAN EVER BEFORE BECAUSE OF TARIFFS!
